"","Entry","ExptA","Mno","restrt","Study.y","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT.x","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","maxTscale","logMaxTime","logY","logS","TG1","MaxTscale","Study","minval","maxval","convert.min","convert.max","values.rs","logY.rs","logYst","logSc","lnTc","logSmax","logSmaxc"
"2617","901","341",1135,"control",131,"341","Laossi et al, Pedobiol 2008","TD",1,"SST","g m-2","T",2,4,4,"912","730",1.2493,"0.2226","N","Y","Y",2,1242.625,1264.469,0.982725,"mass","biomass",1.2493,0.2225834,7.124981,0.6931472,"1",1.2493,"131",1110,1526.25,"0","0",1242.625,7.124981,-0.017426,-1.386294,-1.905959,1.386294,-0.6931472
"2618","901","341",1135,"control",131,"341","Laossi et al, Pedobiol 2008","TD",1,"SST","g m-2","T",2,4,4,"912","730",1.2493,"0.2226","N","Y","Y",3,1179,1264.469,0.9324074,"mass","biomass",1.2493,0.2225834,7.072422,1.098612,"1",1.2493,"131",1110,1526.25,"0","0",1179,7.072422,-0.06998545,-0.9808293,-1.905959,1.386294,-0.6931472
"2619","901","341",1135,"control",131,"341","Laossi et al, Pedobiol 2008","TD",1,"SST","g m-2","T",2,4,4,"912","730",1.2493,"0.2226","N","Y","Y",4,1110,1264.469,0.877839,"mass","biomass",1.2493,0.2225834,7.012115,1.386294,"1",1.2493,"131",1110,1526.25,"0","0",1110,7.012115,-0.1302921,-0.6931472,-1.905959,1.386294,-0.6931472
"2620","911","346",1136,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",1,2190,2407.5,0.9096573,"mass","biomass",1.1442,0.1347057,7.691657,0,"1",1.1442,"135",2190,2575,"0","0",2190,7.691657,-0.09468732,-2.079442,-1.993837,1.791759,-0.2876821
"2621","911","346",1136,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",3,2457.5,2407.5,1.020768,"mass","biomass",1.1442,0.1347057,7.8069,1.098612,"1",1.1442,"135",2190,2575,"0","0",2457.5,7.8069,0.02055571,-0.9808293,-1.993837,1.791759,-0.2876821
"2622","911","346",1136,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",6,2575,2407.5,1.069574,"mass","biomass",1.1442,0.1347057,7.853605,1.791759,"1",1.1442,"135",2190,2575,"0","0",2575,7.853605,0.06726067,-0.2876821,-1.993837,1.791759,-0.2876821
"2623","912","345",1137,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",1,22.9,23.95833,0.9558261,"mass","biomass",1.1442,0.1347057,3.131137,0,"1",1.1442,"135",22.9,24.7,"0","0",22.9,3.131137,-0.0451793,-2.079442,-1.993837,1.791759,-0.2876821
"2624","912","345",1137,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",3,24.275,23.95833,1.013217,"mass","biomass",1.1442,0.1347057,3.189447,1.098612,"1",1.1442,"135",22.9,24.7,"0","0",24.275,3.189447,0.0131308,-0.9808293,-1.993837,1.791759,-0.2876821
"2625","912","345",1137,"control",135,"346","Sullivan et al, Ecol Monogr 2007","TD",1,"SST","g m-2","T",3,3,6,"730","638",1.1442,"0.1347","N","Y","N",6,24.7,23.95833,1.030957,"mass","biomass",1.1442,0.1347057,3.206803,1.791759,"1",1.1442,"135",22.9,24.7,"0","0",24.7,3.206803,0.03048703,-0.2876821,-1.993837,1.791759,-0.2876821
"2626","914","347",1138,"control",136,"347","Stachowicz et al, PNAS 2008","TD",1,"SST","g m-2","A",3,2,4,"35","365",0.0959,"-2.3445","N","Y","N",1,3225.6,3238.4,0.9960474,"mass","biomass",0.0959,-2.344449,8.078874,0,"1",0.0959,"136",3225.6,3251.2,"0","0",3225.6,8.078874,-0.003960401,-2.079442,-4.472992,1.386294,-0.6931472
"2627","914","347",1138,"control",136,"347","Stachowicz et al, PNAS 2008","TD",1,"SST","g m-2","A",3,2,4,"35","365",0.0959,"-2.3445","N","Y","N",4,3251.2,3238.4,1.003953,"mass","biomass",0.0959,-2.344449,8.086779,1.386294,"1",0.0959,"136",3225.6,3251.2,"0","0",3251.2,8.086779,0.003944778,-0.6931472,-4.472992,1.386294,-0.6931472
"2628","915","348",1139,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,167,285.25,0.5854514,"mass","biomass",0.8004,-0.2226437,5.117994,0,"1",0.8004,"137",167,389,"0","0",167,5.117994,-0.5353722,-2.079442,-2.351186,1.791759,-0.2876821
"2629","915","348",1139,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,268,285.25,0.9395267,"mass","biomass",0.8004,-0.2226437,5.590987,0.6931472,"1",0.8004,"137",167,389,"0","0",268,5.590987,-0.06237901,-1.386294,-2.351186,1.791759,-0.2876821
"2630","915","348",1139,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,389,285.25,1.363716,"mass","biomass",0.8004,-0.2226437,5.963579,1.098612,"1",0.8004,"137",167,389,"0","0",389,5.963579,0.3102134,-0.9808293,-2.351186,1.791759,-0.2876821
"2631","915","348",1139,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,317,285.25,1.111306,"mass","biomass",0.8004,-0.2226437,5.758902,1.791759,"1",0.8004,"137",167,389,"0","0",317,5.758902,0.1055358,-0.2876821,-2.351186,1.791759,-0.2876821
"2632","916","349",1140,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,114,189.75,0.6007905,"mass","biomass",0.8004,-0.2226437,4.736198,0,"1",0.8004,"137",114,245,"0","0",114,4.736198,-0.509509,-2.079442,-2.351186,1.791759,-0.2876821
"2633","916","349",1140,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,162,189.75,0.8537549,"mass","biomass",0.8004,-0.2226437,5.087596,0.6931472,"1",0.8004,"137",114,245,"0","0",162,5.087596,-0.1581111,-1.386294,-2.351186,1.791759,-0.2876821
"2634","916","349",1140,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,238,189.75,1.254282,"mass","biomass",0.8004,-0.2226437,5.472271,1.098612,"1",0.8004,"137",114,245,"0","0",238,5.472271,0.2265633,-0.9808293,-2.351186,1.791759,-0.2876821
"2635","916","349",1140,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,245,189.75,1.291173,"mass","biomass",0.8004,-0.2226437,5.501258,1.791759,"1",0.8004,"137",114,245,"0","0",245,5.501258,0.2555508,-0.2876821,-2.351186,1.791759,-0.2876821
"2636","917","351",1141,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,6.54,11.985,0.5456821,"mass","biomass",0.8004,-0.2226437,1.877937,0,"1",0.8004,"137",6.54,15.9,"0","0",6.54,1.877937,-0.6057187,-2.079442,-2.351186,1.791759,-0.2876821
"2637","917","351",1141,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,11,11.985,0.9178139,"mass","biomass",0.8004,-0.2226437,2.397895,0.6931472,"1",0.8004,"137",6.54,15.9,"0","0",11,2.397895,-0.0857606,-1.386294,-2.351186,1.791759,-0.2876821
"2638","917","351",1141,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,15.9,11.985,1.326658,"mass","biomass",0.8004,-0.2226437,2.766319,1.098612,"1",0.8004,"137",6.54,15.9,"0","0",15.9,2.766319,0.2826632,-0.9808293,-2.351186,1.791759,-0.2876821
"2639","917","351",1141,"incr",137,"348","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,14.5,11.985,1.209846,"mass","biomass",0.8004,-0.2226437,2.674149,1.791759,"1",0.8004,"137",6.54,15.9,"0","0",14.5,2.674149,0.1904928,-0.2876821,-2.351186,1.791759,-0.2876821
"2640","918","352",1142,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,4.01,7.2975,0.5495033,"mass","biomass",0.8004,-0.2226437,1.388791,0,"1",0.8004,"137",4.01,9.51,"1","0",4010,8.296547,-0.5987406,-2.079442,-2.351186,1.791759,-0.2876821
"2641","918","352",1142,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,6.28,7.2975,0.8605687,"mass","biomass",0.8004,-0.2226437,1.83737,0.6931472,"1",0.8004,"137",4.01,9.51,"1","0",6280,8.745125,-0.1501618,-1.386294,-2.351186,1.791759,-0.2876821
"2642","918","352",1142,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,9.51,7.2975,1.303186,"mass","biomass",0.8004,-0.2226437,2.252344,1.098612,"1",0.8004,"137",4.01,9.51,"1","0",9510,9.160099,0.2648121,-0.9808293,-2.351186,1.791759,-0.2876821
"2643","918","352",1142,"control",137,"349","De Deyn et al, J Ecol 2009","TD",1,"SST","g m-2","T",3,4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,9.39,7.2975,1.286742,"mass","biomass",0.8004,-0.2226437,2.239645,1.791759,"1",0.8004,"137",4.01,9.51,"1","0",9390,9.147401,0.2521135,-0.2876821,-2.351186,1.791759,-0.2876821
"2644","933","357",1144,"control",141,"357","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,24875,31986.11,0.7776813,"mass","biomass",0.1058,-2.246205,10.12162,0,"1",0.1058,"141",24875,36750,"0","1",24.875,3.213863,-0.2514385,-2.079442,-4.374747,1.098612,-0.9808293
"2645","933","357",1144,"control",141,"357","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,34333.33,31986.11,1.073383,"mass","biomass",0.1058,-2.246205,10.44387,0.6931472,"1",0.1058,"141",24875,36750,"0","1",34.33333,3.536117,0.07081492,-1.386294,-4.374747,1.098612,-0.9808293
"2646","933","357",1144,"control",141,"357","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,36750,31986.11,1.148936,"mass","biomass",0.1058,-2.246205,10.51189,1.098612,"1",0.1058,"141",24875,36750,"0","1",36.75,3.604138,0.1388364,-0.9808293,-4.374747,1.098612,-0.9808293
"2647","934","358",1145,"control",141,"358","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,34125,40027.78,0.852533,"mass","biomass",0.1058,-2.246205,10.43779,0,"1",0.1058,"141",34125,45250,"0","1",34.125,3.53003,-0.1595434,-2.079442,-4.374747,1.098612,-0.9808293
"2648","934","358",1145,"control",141,"358","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,40708.33,40027.78,1.017002,"mass","biomass",0.1058,-2.246205,10.61419,0.6931472,"1",0.1058,"141",34125,45250,"0","1",40.70833,3.706433,0.01685916,-1.386294,-4.374747,1.098612,-0.9808293
"2649","934","358",1145,"control",141,"358","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,45250,40027.78,1.130465,"mass","biomass",0.1058,-2.246205,10.71996,1.098612,"1",0.1058,"141",34125,45250,"0","1",45.25,3.812203,0.122629,-0.9808293,-4.374747,1.098612,-0.9808293
"2650","935","359",1146,"incr",141,"359","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,28666.67,34291.67,0.835966,"mass","biomass",0.1058,-2.246205,10.26349,0,"1",0.1058,"141",28666.67,40625,"0","1",28.66667,3.355735,-0.1791674,-2.079442,-4.374747,1.098612,-0.9808293
"2651","935","359",1146,"incr",141,"359","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,33583.33,34291.67,0.9793439,"mass","biomass",0.1058,-2.246205,10.42179,0.6931472,"1",0.1058,"141",28666.67,40625,"0","1",33.58333,3.51403,-0.02087246,-1.386294,-4.374747,1.098612,-0.9808293
"2652","935","359",1146,"incr",141,"359","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,40625,34291.67,1.18469,"mass","biomass",0.1058,-2.246205,10.61214,1.098612,"1",0.1058,"141",28666.67,40625,"0","1",40.625,3.704384,0.1694813,-0.9808293,-4.374747,1.098612,-0.9808293
"2653","936","360",1147,"incr",141,"360","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,40083.33,43625,0.9188157,"mass","biomass",0.1058,-2.246205,10.59872,0,"1",0.1058,"141",40083.33,46875,"0","1",40.08333,3.690961,-0.08466976,-2.079442,-4.374747,1.098612,-0.9808293
"2654","936","360",1147,"incr",141,"360","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,43916.67,43625,1.006686,"mass","biomass",0.1058,-2.246205,10.69005,0.6931472,"1",0.1058,"141",40083.33,46875,"0","1",43.91667,3.782294,0.006663519,-1.386294,-4.374747,1.098612,-0.9808293
"2655","936","360",1147,"incr",141,"360","Maestre & Reynolds, Oecologia 2007","TD",1,"SST","g m-2","T",1,3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,46875,43625,1.074499,"mass","biomass",0.1058,-2.246205,10.75524,1.098612,"1",0.1058,"141",40083.33,46875,"0","1",46.875,3.847484,0.0718541,-0.9808293,-4.374747,1.098612,-0.9808293
"2656","946","365",1148,"control",143,"365","Boyero et al, Ecol Res 2007","TD",4,"SST","g m-2","A",1,3,3,"14","365",0.0384,"-3.2608","N","Y","N",1,0.4527,0.4717667,0.9595845,"mass","biomass",0.0384,-3.259698,-0.7925256,0,"4",0.0384,"143",0.4527,0.5091,"1","0",452.7,6.11523,-0.04125486,-2.079442,-5.38824,1.098612,-0.9808293
"2657","946","365",1148,"control",143,"365","Boyero et al, Ecol Res 2007","TD",4,"SST","g m-2","A",1,3,3,"14","365",0.0384,"-3.2608","N","Y","N",2,0.5091,0.4717667,1.079135,"mass","biomass",0.0384,-3.259698,-0.6751108,0.6931472,"4",0.0384,"143",0.4527,0.5091,"1","0",509.1,6.232644,0.07615995,-1.386294,-5.38824,1.098612,-0.9808293
"2658","946","365",1148,"control",143,"365","Boyero et al, Ecol Res 2007","TD",4,"SST","g m-2","A",1,3,3,"14","365",0.0384,"-3.2608","N","Y","N",3,0.4535,0.4717667,0.9612803,"mass","biomass",0.0384,-3.259698,-0.79076,1.098612,"4",0.0384,"143",0.4527,0.5091,"1","0",453.5,6.116995,-0.03948924,-0.9808293,-5.38824,1.098612,-0.9808293
"2659","947","366",1149,"control",144,"366","Dimitrakopoulos et al, Envion Manag 2006","TD",1,"SST","g m-2","T",2,5,18,"730","547",1.3346,"0.2886","N","Y","Y",1,356,327,1.088685,"mass","biomass",1.3346,0.2886316,5.874931,0,"1",1.3346,"144",257,396,"0","0",356,5.874931,0.08497056,-2.079442,-1.839911,2.890372,0.8109302
"2660","947","366",1149,"control",144,"366","Dimitrakopoulos et al, Envion Manag 2006","TD",1,"SST","g m-2","T",2,5,18,"730","547",1.3346,"0.2886","N","Y","Y",2,328,327,1.003058,"mass","biomass",1.3346,0.2886316,5.793014,0.6931472,"1",1.3346,"144",257,396,"0","0",328,5.793014,0.003053437,-1.386294,-1.839911,2.890372,0.8109302
"2661","947","366",1149,"control",144,"366","Dimitrakopoulos et al, Envion Manag 2006","TD",1,"SST","g m-2","T",2,5,18,"730","547",1.3346,"0.2886","N","Y","Y",4,298,327,0.911315,"mass","biomass",1.3346,0.2886316,5.697093,1.386294,"1",1.3346,"144",257,396,"0","0",298,5.697093,-0.09286668,-0.6931472,-1.839911,2.890372,0.8109302
"2662","947","366",1149,"control",144,"366","Dimitrakopoulos et al, Envion Manag 2006","TD",1,"SST","g m-2","T",2,5,18,"730","547",1.3346,"0.2886","N","Y","Y",8,257,327,0.7859327,"mass","biomass",1.3346,0.2886316,5.549076,2.079442,"1",1.3346,"144",257,396,"0","0",257,5.549076,-0.2408841,0,-1.839911,2.890372,0.8109302
"2663","947","366",1149,"control",144,"366","Dimitrakopoulos et al, Envion Manag 2006","TD",1,"SST","g m-2","T",2,5,18,"730","547",1.3346,"0.2886","N","Y","Y",18,396,327,1.211009,"mass","biomass",1.3346,0.2886316,5.981414,2.890372,"1",1.3346,"144",257,396,"0","0",396,5.981414,0.191454,0.8109302,-1.839911,2.890372,0.8109302
"2664","948","367",1150,"control",145,"367","Kirui et al, Hydrobiologia 2008","TD",1,"SST","g m-2","T",2,3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",1,154.5679,103.1201,1.498911,"mass","biomass",0.2279,-1.478848,5.040633,0,"1",0.2279,"145",74.4214,154.5679,"0","0",154.5679,5.040633,0.4047392,-2.079442,-3.607391,1.098612,-0.9808293
"2665","948","367",1150,"control",145,"367","Kirui et al, Hydrobiologia 2008","TD",1,"SST","g m-2","T",2,3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",2,80.371,103.1201,0.7793922,"mass","biomass",0.2279,-1.478848,4.386653,0.6931472,"1",0.2279,"145",74.4214,154.5679,"0","0",80.371,4.386653,-0.2492409,-1.386294,-3.607391,1.098612,-0.9808293
"2666","948","367",1150,"control",145,"367","Kirui et al, Hydrobiologia 2008","TD",1,"SST","g m-2","T",2,3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",3,74.4214,103.1201,0.7216964,"mass","biomass",0.2279,-1.478848,4.309744,1.098612,"1",0.2279,"145",74.4214,154.5679,"0","0",74.4214,4.309744,-0.3261508,-0.9808293,-3.607391,1.098612,-0.9808293
"2667","950","369",1152,"control",147,"369","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,11486385,11736851,0.9786599,"density","density",200,5.298317,16.25667,0,"4",200,"147",10917923,12806245,"0","1",11486.39,9.348918,-0.02157111,-2.079442,3.169775,1.098612,-0.9808293
"2668","950","369",1152,"control",147,"369","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,12806245,11736851,1.091114,"density","density",200,5.298317,16.36544,0.6931472,"4",200,"147",10917923,12806245,"0","1",12806.24,9.457688,0.08719937,-1.386294,3.169775,1.098612,-0.9808293
"2669","950","369",1152,"control",147,"369","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,10917923,11736851,0.9302259,"density","density",200,5.298317,16.20592,1.098612,"4",200,"147",10917923,12806245,"0","1",10917.92,9.298161,-0.07232778,-0.9808293,3.169775,1.098612,-0.9808293
"2670","951","370",1153,"control",147,"370","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,12473322,15953691,0.7818455,"density","density",200,5.298317,16.3391,0,"4",200,"147",12473322,19296947,"0","1",12473.32,9.431347,-0.2460981,-2.079442,3.169775,1.098612,-0.9808293
"2671","951","370",1153,"control",147,"370","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,16090803,15953691,1.008594,"density","density",200,5.298317,16.59376,0.6931472,"4",200,"147",12473322,19296947,"0","1",16090.8,9.686003,0.008557652,-1.386294,3.169775,1.098612,-0.9808293
"2672","951","370",1153,"control",147,"370","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,19296947,15953691,1.20956,"density","density",200,5.298317,16.77546,1.098612,"4",200,"147",12473322,19296947,"0","1",19296.95,9.867702,0.1902567,-0.9808293,3.169775,1.098612,-0.9808293
"2673","952","371",1154,"control",147,"371","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,11185797,11472259,0.97503,"density","density",200,5.298317,16.23016,0,"4",200,"147",11185797,12044432,"0","1",11185.8,9.3224,-0.02528705,-2.079442,3.169775,1.098612,-0.9808293
"2674","952","371",1154,"control",147,"371","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,11186548,11472259,0.9750955,"density","density",200,5.298317,16.23022,0.6931472,"4",200,"147",11185797,12044432,"0","1",11186.55,9.322467,-0.02521986,-1.386294,3.169775,1.098612,-0.9808293
"2675","952","371",1154,"control",147,"371","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,12044432,11472259,1.049875,"density","density",200,5.298317,16.30411,1.098612,"4",200,"147",11185797,12044432,"0","1",12044.43,9.396358,0.04867064,-0.9808293,3.169775,1.098612,-0.9808293
"2676","953","372",1155,"control",147,"372","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,10295052,11098021,0.9276475,"density","density",200,5.298317,16.14717,0,"4",200,"147",9914461,13084550,"0","1",10295.05,9.239419,-0.07510342,-2.079442,3.169775,1.098612,-0.9808293
"2677","953","372",1155,"control",147,"372","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,13084550,11098021,1.178998,"density","density",200,5.298317,16.38694,0.6931472,"4",200,"147",9914461,13084550,"0","1",13084.55,9.479187,0.1646653,-1.386294,3.169775,1.098612,-0.9808293
"2678","953","372",1155,"control",147,"372","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,9914461,11098021,0.893354,"density","density",200,5.298317,16.1095,1.098612,"4",200,"147",9914461,13084550,"0","1",9914.461,9.20175,-0.1127724,-0.9808293,3.169775,1.098612,-0.9808293
"2679","954","373",1156,"control",147,"373","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,11537182,12502090,0.9228203,"density","density",200,5.298317,16.26109,0,"4",200,"147",11537182,13575629,"0","1",11537.18,9.35333,-0.08032078,-2.079442,3.169775,1.098612,-0.9808293
"2680","954","373",1156,"control",147,"373","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,13575629,12502090,1.085869,"density","density",200,5.298317,16.42379,0.6931472,"4",200,"147",11537182,13575629,"0","1",13575.63,9.516031,0.08238036,-1.386294,3.169775,1.098612,-0.9808293
"2681","954","373",1156,"control",147,"373","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,12393459,12502090,0.991311,"density","density",200,5.298317,16.33268,1.098612,"4",200,"147",11537182,13575629,"0","1",12393.46,9.424924,-0.008726991,-0.9808293,3.169775,1.098612,-0.9808293
"2682","955","374",1157,"incr",147,"374","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,10130150,9763756,1.037526,"density","density",200,5.298317,16.13103,0,"4",200,"147",8812387,10348732,"0","1",10130.15,9.223271,0.03683897,-2.079442,3.169775,1.098612,-0.9808293
"2683","955","374",1157,"incr",147,"374","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,10348732,9763756,1.059913,"density","density",200,5.298317,16.15237,0.6931472,"4",200,"147",8812387,10348732,"0","1",10348.73,9.244619,0.05818679,-1.386294,3.169775,1.098612,-0.9808293
"2684","955","374",1157,"incr",147,"374","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,8812387,9763756,0.9025611,"density","density",200,5.298317,15.99167,1.098612,"4",200,"147",8812387,10348732,"0","1",8812.387,9.083914,-0.1025189,-0.9808293,3.169775,1.098612,-0.9808293
"2685","956","375",1158,"incr",147,"375","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,11895969,11245894,1.057806,"density","density",200,5.298317,16.29171,0,"4",200,"147",10825890,11895969,"0","1",11895.97,9.383955,0.05619652,-2.079442,3.169775,1.098612,-0.9808293
"2686","956","375",1158,"incr",147,"375","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,10825890,11245894,0.9626527,"density","density",200,5.298317,16.19745,0.6931472,"4",200,"147",10825890,11895969,"0","1",10825.89,9.289696,-0.03806263,-1.386294,3.169775,1.098612,-0.9808293
"2687","956","375",1158,"incr",147,"375","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",3,11015824,11245894,0.9795418,"density","density",200,5.298317,16.21484,1.098612,"4",200,"147",10825890,11895969,"0","1",11015.82,9.307088,-0.02067036,-0.9808293,3.169775,1.098612,-0.9808293
"2688","957","376",1159,"incr",147,"376","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",1,10150481,10101808,1.004818,"density","density",200,5.298317,16.13303,0,"4",200,"147",8987167,11167775,"0","1",10150.48,9.225276,0.004806722,-2.079442,3.169775,1.098612,-0.9808293
"2689","957","376",1159,"incr",147,"376","Replansky & Bell, Oikos 2009","TD",4,"SST","number L-1","T",1,3,3,"20","0.1",200,"5.2983","N","Y","N",2,11167775,10101808,1.105522,"density","density",200,5.298317,16.22854,0.6931472,"4",200,"147",8987167,11167775,"0","1",11167.78,9.320788,0.100318,-1.386294,3.169775,1.098612,-0.9808293
